id,agency,complaint,descriptor,street,borough
40699017,New York City Police Department,Noise - Vehicle,Car/Truck Music,MADISON STREET,BROOKLYN
40705702,Department of Environmental Protection,Noise,Noise: Jack Hammering (NC2),,MANHATTAN
40703659,New York City Police Department,Noise - Residential,Loud Music/Party,LONGFELLOW AVENUE,BRONX
40702612,New York City Police Department,Noise - Residential,Loud Music/Party,LONGFELLOW AVENUE,BRONX
40700384,New York City Police Department,Blocked Driveway,No Access,BRONX RIVER AVENUE,BRONX
40712644,Department of Environmental Protection,Noise,Noise: Jack Hammering (NC2),BATTERY PARK,MANHATTAN
40709951,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,MANHATTAN
40696340,New York City Police Department,Noise - Residential,Loud Music/Party,LONGFELLOW AVENUE,BRONX
40714831,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,ST JOHNS PLACE,BROOKLYN
40714827,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,ST JOHNS PLACE,BROOKLYN
40711854,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,ST JOHNS PLACE,BROOKLYN
40709423,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,ST JOHNS PLACE,BROOKLYN
40713134,Department of Transportation,Street Light Condition,Street Light Out,,BROOKLYN
40710214,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,WEST  238 STREET,BRONX
40701190,New York City Police Department,Illegal Parking,Blocked Hydrant,,QUEENS
41799229,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,WEST  104 STREET,MANHATTAN
40696436,New York City Police Department,Noise - Residential,Loud Music/Party,STANHOPE STREET,BROOKLYN
40698783,New York City Police Department,Noise - Commercial,Loud Music/Party,WEST 14 STREET,MANHATTAN
40705260,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,WEST 95 STREET,MANHATTAN
40698942,New York City Police Department,Noise - Residential,Banging/Pounding,EAST 109 STREET,MANHATTAN
40712953,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,9 STREET,BROOKLYN
40714178,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,GERARD AVENUE,BRONX
40708472,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,GERARD AVENUE,BRONX
40697220,New York City Police Department,Noise - Residential,Loud Television,MYRTLE AVENUE,BROOKLYN
40701547,New York City Police Department,Noise - Vehicle,Car/Truck Music,,BRONX
40697651,New York City Police Department,Noise - Residential,Loud Music/Party,HENRY HUDSON PARKWAY,BRONX
40698852,New York City Police Department,Noise - Residential,Banging/Pounding,EAST 23 STREET,MANHATTAN
40699969,New York City Police Department,Noise - Residential,Loud Talking,BLEECKER STREET,QUEENS
40711040,Department of Transportation,Traffic Signal Condition,Controller,,MANHATTAN
40695658,New York City Police Department,Noise - Commercial,Loud Music/Party,10 AVENUE,MANHATTAN
40712805,Department of Transportation,Street Light Condition,Street Light Out,ST MARKS AVENUE,BROOKLYN
40707411,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,MANHATTAN
40695586,New York City Police Department,Noise - Residential,Loud Music/Party,WEST 108 STREET,MANHATTAN
40701412,New York City Police Department,Noise - Residential,Loud Music/Party,MADISON STREET,BROOKLYN
40697995,New York City Police Department,Noise - Commercial,Loud Music/Party,HOFFMAN STREET,BRONX
40700622,Department of Transportation,Street Condition,Plate Condition - Shifted,,MANHATTAN
40705682,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,MACON STREET,BROOKLYN
40696091,Department of Health and Mental Hygiene,Indoor Air Quality,Chemical Vapors/Gases/Odors,EAST 169 STREET,BRONX
40708222,Department of Environmental Protection,Noise,Noise: Alarms (NR3),WEST  114 STREET,MANHATTAN
40709237,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,DECATUR AVENUE,BRONX
40710300,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,BROOKLYN
40705146,New York City Police Department,Noise - Residential,Loud Music/Party,AMSTERDAM AVENUE,MANHATTAN
40702235,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,FORDHAM HILL OVAL,BRONX
40697231,New York City Police Department,Traffic,Drag Racing,,STATEN ISLAND
40709526,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),ASHLAND PLACE,BROOKLYN
40703133,New York City Police Department,Noise - Vehicle,Car/Truck Music,,BRONX
40698197,New York City Police Department,Noise - Residential,Banging/Pounding,PUTNAM AVENUE,BROOKLYN
40697904,Operations Unit - Department of Homeless Services,Homeless Person Assistance,,,MANHATTAN
40702006,New York City Police Department,Noise - Residential,Banging/Pounding,,QUEENS
40709950,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),ASHLAND PLACE,BROOKLYN
40703939,New York City Police Department,Noise - Residential,Loud Music/Party,HENRY HUDSON PARKWAY,BRONX
40697601,New York City Police Department,Noise - Residential,Banging/Pounding,8 AVENUE,MANHATTAN
40702486,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,HENRY HUDSON PARKWAY,BRONX
40700478,New York City Police Department,Noise - Vehicle,Car/Truck Music,,BRONX
40709200,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,EAST   96 STREET,BROOKLYN
40698623,New York City Police Department,Illegal Parking,Blocked Hydrant,BATCHELDER STREET,BROOKLYN
40697744,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,BRONX
40696207,New York City Police Department,Illegal Parking,Blocked Sidewalk,WEST 163 STREET,BRONX
40708212,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),SARATOGA AVENUE,BROOKLYN
40697617,New York City Police Department,Noise - Residential,Loud Music/Party,,MANHATTAN
40703831,New York City Police Department,Noise - Residential,Loud Music/Party,SHAKESPEARE AVENUE,BRONX
40703966,Department of Parks and Recreation,New Tree Request,For One Address,LEXINGTON AVENUE,MANHATTAN
40700182,New York City Police Department,Noise - Commercial,Loud Talking,NORTHERN BOULEVARD,QUEENS
40707532,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,GERARD AVENUE,BRONX
40709525,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),SHERMAN AVENUE,MANHATTAN
40696386,New York City Police Department,Noise - Residential,Banging/Pounding,WEST 142 STREET,MANHATTAN
40698913,New York City Police Department,Noise - Residential,Loud Music/Party,WEBSTER AVENUE,BRONX
40710323,Department of Transportation,Traffic Signal Condition,Controller,,MANHATTAN
40700198,New York City Police Department,Noise - Residential,Banging/Pounding,PENNSYLVAN AVENUE,BROOKLYN
40713281,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,ANDERSON AVENUE,BRONX
40702830,New York City Police Department,Blocked Driveway,No Access,87 ROAD,QUEENS
40698270,Department of Consumer Affairs,Consumer Complaint,Overcharge,60 AVENUE,QUEENS
40700118,New York City Police Department,Noise - Residential,Banging/Pounding,146 STREET,QUEENS
40703941,New York City Police Department,Noise - Residential,Loud Music/Party,GRAND CONCOURSE,BRONX
40705242,New York City Police Department,Noise - Residential,Loud Music/Party,AQUEDUCT AVENUE,BRONX
40711951,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,9 AVENUE,MANHATTAN
40703936,New York City Police Department,Noise - Residential,Loud Music/Party,ARTHUR AVENUE,BRONX
40709997,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,BRONX
40709949,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),WEST STREET,MANHATTAN
40702761,New York City Police Department,Noise - Residential,Loud Talking,NORTHERN BOULEVARD,QUEENS
40709986,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,MANHATTAN
40705737,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,GRAND CONCOURSE,BRONX
40713076,New York City Police Department,Noise - Commercial,Loud Music/Party,DYCKMAN STREET,MANHATTAN
40711661,New York City Police Department,Blocked Driveway,Partial Access,79 AVENUE,QUEENS
40713180,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),WEST   33 STREET,MANHATTAN
40705677,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,MANHATTAN
40705852,Department of Transportation,Traffic Signal Condition,Controller,,MANHATTAN
40707385,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),EAST   37 STREET,MANHATTAN
40713991,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,BROADWAY,MANHATTAN
40707934,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,EAST 12 STREET,MANHATTAN
40705563,New York City Police Department,Noise - Residential,Loud Music/Party,WEST 30 STREET,MANHATTAN
40710075,HRA Benefit Card Replacement,Benefit Card Replacement,Food Stamp,,Unspecified
40707954,New York City Police Department,Noise - Commercial,Banging/Pounding,CHRYSTIE STREET,MANHATTAN
40713080,New York City Police Department,Noise - Residential,Banging/Pounding,WEST 238 STREET,BRONX
40706458,New York City Police Department,Noise - Residential,Loud Music/Party,PUGSLEY AVENUE,BRONX
40706630,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,PROSPECT AVENUE,BRONX
40710980,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,ROCKAWAY PARKWAY,BROOKLYN
40713558,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,EAST TREMONT AVENUE,BRONX
40711291,New York City Police Department,Illegal Parking,Commercial Overnight Parking,,QUEENS
40711300,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,65 AVENUE,QUEENS
40713764,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),WEST STREET,MANHATTAN
40708903,Queens West 06,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,65 AVENUE,QUEENS
40712451,New York City Police Department,Non-Emergency Police Matter,Trespassing,GLENMORE AVENUE,BROOKLYN
40709721,New York City Police Department,Noise - Residential,Banging/Pounding,WEST 8 STREET,BROOKLYN
40709613,New York City Police Department,Noise - Commercial,Loud Music/Party,LUDLOW STREET,MANHATTAN
40708856,New York City Police Department,Noise - Residential,Banging/Pounding,ELBERTSON STREET,QUEENS
40709846,New York City Police Department,Blocked Driveway,No Access,THOMAS BOYLAND STREET,BROOKLYN
40713811,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,WEST  161 STREET,MANHATTAN
40707899,New York City Police Department,Noise - Commercial,Loud Music/Party,74 STREET,QUEENS
40714431,New York City Police Department,Noise - Vehicle,Car/Truck Horn,UNION TURNPIKE,QUEENS
40710166,New York City Police Department,Noise - Vehicle,Car/Truck Horn,UNION TURNPIKE,QUEENS
40706462,New York City Police Department,Noise - Vehicle,Car/Truck Horn,UNION TURNPIKE,QUEENS
40713459,Department of Environmental Protection,Noise,Noise: Alarms (NR3),UNION TURNPIKE,QUEENS
40711373,New York City Police Department,Noise - Residential,Loud Talking,CATON AVENUE,BROOKLYN
40710839,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),WEST STREET,MANHATTAN
40710760,New York City Police Department,Blocked Driveway,No Access,ST PAULS PLACE,BROOKLYN
40714900,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,WEST 49 STREET,MANHATTAN
40711985,New York City Police Department,Noise - Vehicle,Engine Idling,EAST 86 STREET,MANHATTAN
40711948,New York City Police Department,Noise - Residential,Loud Music/Party,GERARD AVENUE,BRONX
40712728,New York City Police Department,Illegal Parking,Blocked Sidewalk,202 STREET,QUEENS
40708223,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,PACIFIC STREET,BROOKLYN
40707078,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,STEINWAY STREET,QUEENS
40709566,New York City Police Department,Illegal Parking,Unauthorized Bus Layover,11 AVENUE,BROOKLYN
40708235,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,MANHATTAN
40712830,New York City Police Department,Blocked Driveway,No Access,INWOOD STREET,QUEENS
40707006,New York City Police Department,Noise - Vehicle,Car/Truck Music,COSTER STREET,BRONX
40707042,New York City Police Department,Noise - Residential,Banging/Pounding,WEBSTER AVENUE,BRONX
40710949,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,MARMION AVENUE,BRONX
40714788,New York City Police Department,Noise - Vehicle,Engine Idling,WEST 43 STREET,MANHATTAN
40709681,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,WOODRUFF AVENUE,BROOKLYN
40711920,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,EAST  242 STREET,BRONX
40712443,New York City Police Department,Blocked Driveway,Partial Access,10 AVENUE,MANHATTAN
40709052,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,MANHATTAN
40714135,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,67 ROAD,QUEENS
40705876,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,MANHATTAN
40712430,New York City Police Department,Blocked Driveway,No Access,JACKSON AVENUE,BRONX
40708648,New York City Police Department,Noise - Residential,Banging/Pounding,180 STREET,QUEENS
40705982,New York City Police Department,Illegal Parking,Blocked Hydrant,BOGARDUS PLACE,MANHATTAN
40714588,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,FLATBUSH AVENUE,BROOKLYN
40706314,New York City Police Department,Blocked Driveway,No Access,NELSON AVENUE,BRONX
40710823,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",,MANHATTAN
40706038,New York City Police Department,Blocked Driveway,No Access,,STATEN ISLAND
40713369,New York City Police Department,Noise - Vehicle,Car/Truck Music,,BRONX
40714292,New York City Police Department,Noise - Vehicle,Car/Truck Music,COSTER STREET,BRONX
40710172,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,WEST  173 STREET,MANHATTAN
40710727,New York City Police Department,Blocked Driveway,No Access,NELSON AVENUE,BRONX
40710557,New York City Police Department,Noise - Commercial,Loud Talking,,MANHATTAN
40712634,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,MANHATTAN
40710841,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,MANHATTAN
40712829,New York City Police Department,Blocked Driveway,No Access,144 STREET,QUEENS
40705513,Department of Transportation,Street Condition,Cave-in,,BROOKLYN
40714812,Department of Housing Preservation and Development,PLUMBING,RADIATOR,4 AVENUE,BROOKLYN
40713237,Department of Housing Preservation and Development,PLUMBING,BATHTUB/SHOWER,4 AVENUE,BROOKLYN
40712673,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,4 AVENUE,BROOKLYN
40712070,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,4 AVENUE,BROOKLYN
40711973,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,4 AVENUE,BROOKLYN
40709440,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,4 AVENUE,BROOKLYN
40709115,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,4 AVENUE,BROOKLYN
40705799,Department of Housing Preservation and Development,PLUMBING,RADIATOR,4 AVENUE,BROOKLYN
40711657,New York City Police Department,Blocked Driveway,No Access,BRIGHTON 7 STREET,BROOKLYN
40711753,Department of Environmental Protection,Water System,Dirty Water (WE),4 AVENUE,BROOKLYN
40707195,New York City Police Department,Blocked Driveway,No Access,VAN DOREN STREET,QUEENS
